"Fecha","Último","Apertura","Máximo","Mínimo","Vol.","% var."
"04.05.2022","589,27","589,85","591,43","580,10","-","-0,14%"
"03.05.2022","590,10","588,65","600,26","588,65","-","0,23%"
"02.05.2022","588,75","597,51","597,57","582,62","-","-1,50%"
"29.04.2022","597,72","596,47","602,95","596,47","-","0,21%"
"28.04.2022","596,47","594,84","598,90","590,21","-","0,24%"
"27.04.2022","595,07","585,08","598,39","584,19","-","1,71%"
"26.04.2022","585,04","587,16","589,28","579,41","-","-0,36%"
"25.04.2022","587,14","611,52","614,28","580,82","-","-4,03%"
"22.04.2022","611,79","617,70","619,40","610,16","-","-1,00%"
"21.04.2022","617,96","621,75","623,83","613,61","-","-0,65%"
"20.04.2022","622,02","613,50","622,36","611,56","-","1,49%"
"19.04.2022","612,90","618,10","622,77","610,80","-","-0,86%"
"18.04.2022","618,24","621,03","627,61","615,34","-","-0,49%"
"13.04.2022","621,29","627,72","632,37","620,57","-","-1,02%"
"12.04.2022","627,68","637,12","642,76","626,75","-","-1,50%"
"11.04.2022","637,24","638,49","640,22","635,15","-","-0,23%"
"08.04.2022","638,71","641,44","644,65","637,75","-","-0,87%"
"07.04.2022","644,31","647,71","647,97","641,29","-","0,13%"
"06.04.2022","643,49","651,87","652,00","640,23","-","-1,33%"
"05.04.2022","652,14","655,30","660,70","649,97","-","-0,14%"
"04.04.2022","653,07","650,81","653,36","647,12","-","0,30%"
"01.04.2022","651,10","647,68","652,79","643,73","-","0,55%"
"31.03.2022","647,52","654,50","657,27","646,48","-","-1,07%"
"30.03.2022","654,50","655,58","661,14","653,88","-","-0,13%"
"29.03.2022","655,32","658,50","659,38","653,66","-","-0,48%"
"28.03.2022","658,50","663,80","663,86","654,26","-","-0,83%"
"25.03.2022","664,03","660,21","664,80","658,96","-","0,64%"
"24.03.2022","659,78","665,30","669,12","657,69","-","-0,87%"
"23.03.2022","665,60","661,46","666,39","661,45","-","0,63%"
"22.03.2022","661,46","662,75","665,81","660,28","-","-0,21%"
"21.03.2022","662,84","654,37","666,89","654,37","-","1,29%"
"18.03.2022","654,37","649,03","654,63","645,42","-","0,82%"
"17.03.2022","649,03","640,22","652,92","640,22","-","1,38%"
"16.03.2022","640,20","634,58","641,36","634,56","-","0,90%"
"15.03.2022","634,49","637,15","638,99","632,30","-","-0,42%"
"14.03.2022","637,15","648,69","648,94","633,67","-","-1,77%"
"11.03.2022","648,62","649,30","651,43","646,21","-","-0,10%"
"10.03.2022","649,30","648,31","655,60","644,26","-","0,15%"
"09.03.2022","648,31","645,89","648,99","638,78","-","0,35%"
"08.03.2022","646,06","640,00","654,80","640,00","-","0,91%"
"07.03.2022","640,25","657,52","657,97","640,25","-","-2,63%"
"04.03.2022","657,52","644,63","657,91","643,35","-","1,96%"
"03.03.2022","644,86","639,51","645,39","639,18","-","0,83%"
"02.03.2022","639,57","640,87","644,12","636,99","-","-0,12%"
"01.03.2022","640,37","628,60","641,62","628,51","-","1,92%"
"28.02.2022","628,31","628,54","628,83","622,36","-","-0,08%"
"25.02.2022","628,83","610,40","628,83","609,66","-","3,11%"
"24.02.2022","609,87","614,35","614,35","596,61","-","-0,61%"
"23.02.2022","613,62","612,62","616,72","611,00","-","0,12%"
"22.02.2022","612,87","622,00","622,24","612,15","-","-1,37%"
"21.02.2022","621,38","621,55","623,17","620,07","-","-0,03%"
"18.02.2022","621,55","626,86","627,56","618,64","-","-0,76%"
"17.02.2022","626,28","630,92","631,11","622,29","-","-0,69%"
"16.02.2022","630,66","634,66","641,13","630,28","-","-0,69%"
"15.02.2022","635,01","623,07","635,60","619,23","-","1,95%"
"14.02.2022","622,86","626,64","627,74","618,49","-","-0,18%"
"11.02.2022","623,96","619,56","628,93","611,29","-","0,80%"
"10.02.2022","618,98","628,05","632,44","618,66","-","-1,44%"
"09.02.2022","628,05","624,08","628,93","621,55","-","0,73%"
"08.02.2022","623,50","597,47","623,51","597,11","-","4,30%"
"07.02.2022","597,77","593,46","598,93","592,77","-","0,73%"
"04.02.2022","593,44","592,88","597,24","590,52","-","0,37%"
"03.02.2022","591,23","603,51","603,86","590,87","-","-2,02%"
"02.02.2022","603,41","606,24","606,55","598,79","-","-0,36%"
"01.02.2022","605,62","610,85","615,74","602,76","-","-1,08%"
"31.01.2022","612,24","606,75","612,24","603,72","-","0,88%"
"28.01.2022","606,87","606,56","608,06","602,50","-","0,00%"
"27.01.2022","606,84","602,63","608,87","601,68","-","0,71%"
"26.01.2022","602,58","609,94","613,49","596,20","-","-1,10%"
"25.01.2022","609,28","608,19","610,65","599,22","-","0,17%"
"24.01.2022","608,27","613,44","613,44","595,31","-","-0,84%"
"21.01.2022","613,43","626,25","626,25","612,61","-","-1,96%"
"20.01.2022","625,68","631,27","631,90","624,30","-","-0,75%"
"19.01.2022","630,38","624,89","630,88","623,08","-","1,08%"
"18.01.2022","623,64","626,96","628,12","622,54","-","-0,52%"
"17.01.2022","626,90","628,92","629,08","625,17","-","-0,27%"
"14.01.2022","628,58","634,19","634,19","624,93","-","-0,81%"
"13.01.2022","633,69","629,97","634,32","626,96","-","0,69%"
"12.01.2022","629,34","607,49","629,34","605,27","-","3,70%"
"11.01.2022","606,91","596,06","607,69","595,19","-","1,81%"
"10.01.2022","596,14","597,26","598,15","590,69","-","-0,10%"
"07.01.2022","596,71","591,60","597,46","590,31","-","0,97%"
"06.01.2022","590,97","582,22","592,92","579,60","-","1,51%"
"05.01.2022","582,20","577,38","587,88","576,27","-","0,98%"
"04.01.2022","576,57","566,48","577,60","564,72","-","1,78%"
"03.01.2022","566,47","563,56","566,48","561,62","-","0,70%"
"31.12.2021","562,53","564,23","565,43","562,40","-","-0,44%"
"30.12.2021","565,04","557,32","565,18","556,47","-","1,48%"
"29.12.2021","556,82","557,72","558,89","553,92","-","-0,20%"
"28.12.2021","557,93","563,76","565,99","557,20","-","-0,78%"
"27.12.2021","562,31","550,76","562,95","549,52","-","2,09%"
"24.12.2021","550,82","550,11","551,14","549,32","-","0,00%"
"23.12.2021","550,80","545,91","551,03","544,16","-","0,99%"
"22.12.2021","545,41","544,77","546,31","542,80","-","-0,01%"
"21.12.2021","545,49","533,86","545,84","533,86","-","2,19%"
"20.12.2021","533,80","538,95","538,95","531,53","-","-0,86%"
"17.12.2021","538,44","540,33","541,45","536,79","-","-0,24%"
"16.12.2021","539,71","529,52","540,62","528,60","-","1,89%"
"15.12.2021","529,72","535,34","535,45","528,23","-","-1,03%"
"14.12.2021","535,22","539,18","539,58","533,52","-","-0,66%"
"13.12.2021","538,77","536,64","540,20","531,45","-","0,39%"
"10.12.2021","536,66","545,58","545,87","536,40","-","-1,61%"
"09.12.2021","545,43","539,22","546,14","535,21","-","1,03%"
"07.12.2021","539,86","538,72","551,31","536,55","-","0,23%"
"06.12.2021","538,64","528,52","538,93","527,37","-","1,77%"
"03.12.2021","529,26","535,13","538,79","527,49","-","-1,06%"
"02.12.2021","534,95","529,36","536,50","528,27","-","1,04%"
"01.12.2021","529,42","544,25","551,77","529,34","-","-2,81%"
"30.11.2021","544,74","538,54","547,69","536,73","-","1,20%"
"29.11.2021","538,30","525,57","538,95","524,95","-","2,44%"
"26.11.2021","525,48","540,15","540,81","518,57","-","-2,66%"
"25.11.2021","539,84","535,23","540,25","535,23","-","0,75%"
"24.11.2021","535,83","530,23","537,10","529,69","-","1,06%"
"23.11.2021","530,23","526,67","530,23","525,20","-","0,77%"
"22.11.2021","526,16","532,90","532,90","524,49","-","-1,19%"
"19.11.2021","532,52","534,39","536,75","530,38","-","-0,51%"
